sodium azide/emissions to water/unspecified/kg;4ae27950-4e0d-423e-a4db-8f858b7326ca;1.0;Sodium azide;Emissions to water/Unspecified;;sodium azide;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium carbonate/resources/in ground/kg;4d81f2d8-1e44-44d0-8439-a1121c8bce27;1.0;Sodium carbonate;Resources/in ground;;sodium carbonate;Elementary flows/Resource/in ground;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium chlorate/emissions to air/high. pop./kg;21b46c65-491e-40a9-ac74-5877af997d7c;1.0;Sodium chlorate;Emissions to air/high. pop.;;Sodium chlorate;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium chlorate/emissions to air/low. pop./kg;614313e2-984e-4b34-9221-093fcf07db92;1.0;Sodium chlorate;Emissions to air/low. pop.;;Sodium chlorate;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium chlorate/emissions to air/unspecified/kg;d380bac0-e4c5-430a-b75f-ace6b50a3e30;1.0;Sodium chlorate;Emissions to air/Unspecified;;Sodium chlorate;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium chlorate/emissions to soil/agricultural/kg;1f7bf235-abae-49aa-b43e-128b7030322c;1.0;Sodium chlorate;Emissions to soil/agricultural;;Sodium chlorate;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium chlorate/emissions to water/groundwater/kg;7fdd39dc-4b73-4fa3-a28c-18f52ddce951;1.0;Sodium chlorate;Emissions to water/groundwater;;Sodium chlorate;Elementary flows/Emission to water/ground water;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium chlorate/emissions to water/unspecified/kg;375f256f-393f-4c89-8db9-56260f7c8046;1.0;Sodium chlorate;Emissions to water/Unspecified;;Sodium chlorate;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium chloride/emissions to water/unspecified/kg;2d019079-e635-49ae-9267-2f61e121acdf;1.0;Sodium chloride;Emissions to water/Unspecified;;Sodium chloride;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium chloride/resources/in ground/kg;0b9159dd-305d-4add-802f-f7b780ed0289;1.0;Sodium chloride;Resources/in ground;;Sodium chloride, in ground;Elementary flows/Resource/in ground;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium chloride/resources/unspecified/kg;f6c31640-a78e-4666-b1a1-a3eb174523d2;1.0;Sodium chloride;Resources/Unspecified;;Sodium chloride;Elementary flows/Resource/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium dicamba/emissions to air/high. pop./kg;44f5bfb3-68fa-415e-98bd-ff4673bbf55e;1.0;Sodium dicamba;Emissions to air/high. pop.;;Sodium dicamba;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium dicamba/emissions to air/low. pop./kg;eb88d672-a3d3-498b-9ca4-42582d456be3;1.0;Sodium dicamba;Emissions to air/low. pop.;;Sodium dicamba;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium dicamba/emissions to air/unspecified/kg;bd3053dd-efc0-454f-965e-862a652064fb;1.0;Sodium dicamba;Emissions to air/Unspecified;;Sodium dicamba;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium dicamba/emissions to soil/agricultural/kg;ae8e9cd5-30a0-475d-b2f6-29c6ff5543ec;1.0;Sodium dicamba;Emissions to soil/agricultural;;Sodium dicamba;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium dicamba/emissions to soil/industrial/kg;7aaadf6f-3c9e-497d-a0ed-c10cec788015;1.0;Sodium dicamba;Emissions to soil/industrial;;Sodium dicamba;Elementary flows/Emission to soil/industrial;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium dicamba/emissions to water/unspecified/kg;a91f8616-728f-4102-ae45-6bde644b940a;1.0;Sodium dicamba;Emissions to water/Unspecified;;Sodium dicamba;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium dichromate/emissions to air/high. pop./kg;7a63162b-4ffe-447f-ba52-782d5548b774;1.0;Sodium dichromate;Emissions to air/high. pop.;;Sodium dichromate;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium dichromate/emissions to air/unspecified/kg;a57bf693-7ffa-409d-919c-c806e34a4c67;1.0;Sodium dichromate;Emissions to air/Unspecified;;Sodium dichromate;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium formate/emissions to air/high. pop./kg;4764f5f1-69bc-4ebb-b7c6-6b54c251056e;1.0;Sodium formate;Emissions to air/high. pop.;;Sodium formate;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium formate/emissions to water/river/kg;8de41dc8-4edd-4183-9cf7-fffd7d38ee23;1.0;Sodium formate;Emissions to water/river;;Sodium formate;Elementary flows/Emission to water/surface water;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium hydroxide/emissions to air//kg;7dd10f03-00ef-483e-88c7-ba23e5330316;1.0;Sodium hydroxide;Emissions to air/;;Sodium hydroxide;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium hydroxide/emissions to air/high. pop./kg;834e7547-a8ea-4765-a76e-357612ba65c4;1.0;Sodium hydroxide;Emissions to air/high. pop.;;Sodium hydroxide;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium hydroxide/emissions to water/unspecified/kg;63e82563-8549-11e0-9d78-0800200c9a66;1.0;Sodium hydroxide;Emissions to water/Unspecified;;Sodium hydroxide;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium nitrate/resources/in ground/kg;a2a4f255-ad47-4cf8-b6a9-e10885d61407;1.0;Sodium nitrate;Resources/in ground;;Sodium nitrate, in ground;Elementary flows/Resource/in ground;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium nitrite/emissions to air/high. pop./kg;6981e6cc-0ad4-4526-b391-480bc63fadb8;1.0;Sodium nitrite;Emissions to air/high. pop.;;Sodium nitrite;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium nitrite/emissions to air/low. pop./kg;6840cfdc-7215-49ce-a2d2-0d8da3c63b63;1.0;Sodium nitrite;Emissions to air/low. pop.;;Sodium nitrite;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium nitrite/emissions to air/unspecified/kg;9a6f51a1-eb4e-43a0-b2f4-65f1187573f5;1.0;Sodium nitrite;Emissions to air/Unspecified;;Sodium nitrite;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium nitrite/emissions to soil/industrial/kg;4183de09-d292-4a7f-9cd0-478b1832a1fc;1.0;Sodium nitrite;Emissions to soil/industrial;;Sodium nitrite;Elementary flows/Emission to soil/industrial;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium nitrite/emissions to soil/unspecified/kg;1d2cc23e-c172-401f-aa19-52791a44082b;1.0;Sodium nitrite;Emissions to soil/Unspecified;;Sodium nitrite;Elementary flows/Emission to soil/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium nitrite/emissions to water/unspecified/kg;9b77eef6-5a0a-481b-bb0c-f13a44fd8957;1.0;Sodium nitrite;Emissions to water/Unspecified;;Sodium nitrite;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium sulphate/resources/in ground/kg;5bbcdc6d-b1a7-4b63-b625-76060c767de7;1.0;Sodium sulphate;Resources/in ground;;Sodium sulphate, various forms, in ground;Elementary flows/Resource/in ground;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium tetrahydroborate/emissions to air/high. pop./kg;ba317646-ea99-4060-838f-7933b10f0033;1.0;Sodium tetrahydroborate;Emissions to air/high. pop.;;Sodium tetrahydroborate;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium tetrathiocarb/emissions to soil/agricultural/kg;5151402d-cc06-4617-9efb-46b0a1e07156;1.0;Sodium tetrathiocarb;Emissions to soil/agricultural;;Sodium tetrathiocarb;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium-24/emissions to water/river/kbq;31d6f0fa-7ff3-4662-9cd9-c7f7fa089b43;1.0;Sodium-24;Emissions to water/river;;Sodium-24;Elementary flows/Emission to water/river;;;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;kBq;kBq;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;;;;;
sodium/emissions to air//kg;235b2f02-ff98-4da9-82e2-e4246c7b7990;1.0;Sodium;Emissions to air/;;Sodium;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium/emissions to air/high. pop./kg;98eb1d16-9d7a-4716-9be4-1449341a832f;1.0;Sodium;Emissions to air/high. pop.;;Sodium;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium/emissions to air/low. pop./kg;3d719c07-ec27-4971-b7cc-4bcf17d77dd3;1.0;Sodium;Emissions to air/low. pop.;;Sodium;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium/emissions to air/low. pop., long-term/kg;01248058-8a0f-40f6-8555-13ec37c7931d;1.0;Sodium;Emissions to air/low. pop., long-term;;Sodium;Elementary flows/Emission to air/low population density, long-term;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium/emissions to soil//kg;4573f0c9-0fdd-413f-ae74-e27290f40743;1.0;Sodium;Emissions to soil/;;Sodium;Elementary flows/Emission to soil/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium/emissions to soil/agricultural/kg;896bfa32-a9a9-4e75-aed0-e178987ec038;1.0;Sodium;Emissions to soil/agricultural;;Sodium;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium/emissions to soil/industrial/kg;cc1c987a-2b6e-4cbc-969a-73f1c96de448;1.0;Sodium;Emissions to soil/industrial;;Sodium;Elementary flows/Emission to soil/industrial;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium/emissions to water//kg;5ac961f0-8e53-42ff-b13f-1a7fb9133868;1.0;Sodium;Emissions to water/;;Sodium, ion;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium/emissions to water/groundwater/kg;84792d87-a744-40ef-a3f2-f3a3c09d59cc;1.0;Sodium;Emissions to water/groundwater;;Sodium;Elementary flows/Emission to water/ground water;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium/emissions to water/groundwater, long-term/kg;fb83d61e-6fe3-4da7-8eb2-b0e2dc85a76d;1.0;Sodium;Emissions to water/groundwater, long-term;;Sodium, ion;Elementary flows/Emission to water/ground water, long-term;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium/emissions to water/ocean/kg;9310f497-3205-4717-aaa8-1a94c321f7d8;1.0;Sodium;Emissions to water/ocean;;Sodium, ion;Elementary flows/Emission to water/ocean;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
sodium/emissions to water/river/kg;1fc409bc-b8e7-48b2-92d5-2ced4aa7bae2;1.0;Sodium;Emissions to water/river;;Sodium, ion;Elementary flows/Emission to water/surface water;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
solids, inorganic/emissions to water//kg;0b111253-26b5-4a03-97fb-ed7799c21797;1.0;Solids, inorganic;Emissions to water/;;Solids, inorganic;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
solids, inorganic/emissions to water/groundwater/kg;ca53777e-d36e-4db0-95ce-009f1d8593b8;1.0;Solids, inorganic;Emissions to water/groundwater;;Solids, inorganic;Elementary flows/Emission to water/ground water;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
solids, inorganic/emissions to water/river/kg;ae0d4a92-45f4-4293-9fdd-2bbe078bc75f;1.0;Solids, inorganic;Emissions to water/river;;Solids, inorganic;Elementary flows/Emission to water/surface water;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
special uses (parks and wildlife reserves)/resources/unspecified/m2a;3e2da818-59cb-491a-8e4c-fa62e2a9d944;1.0;Special uses (parks and wildlife reserves);Resources/Unspecified;;Occupation, special uses (parks and wildlife reserves);Elementary flows/Resource/unspecified;;;;93a60a56-a3c8-21da-a746-0800200c9a66;Area*time;m2a;m2a;c7266b67-4ea2-457f-b391-9b94e26e195a;m2*a;;;;;;
spinosad/emissions to air/unspecified/kg;4898b460-0a5a-42aa-a777-ff2f50f2be38;1.0;Spinosad;Emissions to air/Unspecified;;Spinosad;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
spinosad/emissions to soil/agricultural/kg;f7340d88-d66b-45c8-89af-251646b2c12e;1.0;Spinosad;Emissions to soil/agricultural;;Spinosad;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
spinosad/emissions to water/unspecified/kg;38eed0e6-d1f6-4a05-a8b0-1c66902616ed;1.0;Spinosad;Emissions to water/Unspecified;;Spinosad;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
spirodiclofen/emissions to soil/agricultural/kg;512e0961-9598-4c33-a3e3-0dad904dff2b;1.0;Spirodiclofen;Emissions to soil/agricultural;;Spirodiclofen;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
spiromesifen/emissions to soil/agricultural/kg;5f79fdb3-96e9-40e7-b220-96749bc0498d;1.0;Spiromesifen;Emissions to soil/agricultural;;Spiromesifen;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
spiroxamine/emissions to soil/agricultural/kg;f8448f5d-a27f-4fa9-a731-94cb3b9eb7f3;1.0;Spiroxamine;Emissions to soil/agricultural;;Spiroxamine;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
spodumene/resources/in ground/kg;5324b57a-96f1-4dc3-9dc5-544881960f4f;1.0;Spodumene;Resources/in ground;;Spodumene, in ground;Elementary flows/Resource/in ground;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
starane/emissions to air/unspecified/kg;266a8f1b-6ac8-411e-b0c9-49a39ea81c23;1.0;Starane;Emissions to air/Unspecified;;Starane;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
starane/emissions to soil/agricultural/kg;6be19c27-bbb9-4c2d-9831-fc7a035052a5;1.0;Starane;Emissions to soil/agricultural;;Starane;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
starane/emissions to water/unspecified/kg;852dacb1-5b83-4d36-9051-d578d493afe4;1.0;Starane;Emissions to water/Unspecified;;Starane;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
stibnite/resources/in ground/kg;3e0034cd-21d6-4582-9fbf-09c26edd05df;1.0;Stibnite;Resources/in ground;;Stibnite, in ground;Elementary flows/Resource/in ground;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
streptomycin sulfate/emissions to air/unspecified/kg;5571a23f-c99f-4664-a03c-bc9f2025a708;1.0;Streptomycin sulfate;Emissions to air/Unspecified;;Streptomycin sulfate;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
streptomycin sulfate/emissions to soil/agricultural/kg;4f3d3d4f-faf0-4c6a-8779-e98865967ed7;1.0;Streptomycin sulfate;Emissions to soil/agricultural;;Streptomycin sulfate;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
streptomycin sulfate/emissions to water/unspecified/kg;b150dbc9-371c-4d23-8f36-73df711e3d6f;1.0;Streptomycin sulfate;Emissions to water/Unspecified;;Streptomycin sulfate;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
streptomycin/emissions to air/unspecified/kg;6671cd71-45f6-4f51-b2f9-5df9f9f7a469;1.0;Streptomycin;Emissions to air/Unspecified;;Streptomycin;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
streptomycin/emissions to soil/agricultural/kg;c1b540be-7765-40d5-93cb-9cbab64e9799;1.0;Streptomycin;Emissions to soil/agricultural;;Streptomycin;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
streptomycin/emissions to water/unspecified/kg;881e3b3e-e337-4f00-b0be-014a74f14667;1.0;Streptomycin;Emissions to water/Unspecified;;Streptomycin;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
strontium-89/emissions to water/river/kbq;fac17319-8fd9-4a89-9fe6-26ebab593cb8;1.0;Strontium-89;Emissions to water/river;;Strontium-89;Elementary flows/Emission to water/river;;;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;kBq;kBq;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;;;;;
strontium-90/emissions to water/ocean/kbq;48524bfc-be91-406e-986b-9550744e0360;1.0;Strontium-90;Emissions to water/ocean;;Strontium-90;Elementary flows/Emission to water/ocean;;;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;kBq;kBq;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;;;;;
strontium-90/emissions to water/river/kbq;5a05c151-8630-4718-97cc-4cb67677fa76;1.0;Strontium-90;Emissions to water/river;;Strontium-90;Elementary flows/Emission to water/river;;;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;kBq;kBq;e9773595-284e-46dd-9671-5fc9ff406833;kBq;;;;;;
strontium/emissions to air//kg;0d9f52b2-f2d5-46a3-90a3-e22ef252cc37;1.0;Strontium;Emissions to air/;;Strontium;Elementary flows/Emission to air/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
strontium/emissions to air/high. pop./kg;abb7f444-e74a-46b5-a6a5-080a847cbbc5;1.0;Strontium;Emissions to air/high. pop.;;Strontium;Elementary flows/Emission to air/high population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
strontium/emissions to air/low. pop./kg;890c2697-3463-4466-bebb-aecc1e1e730b;1.0;Strontium;Emissions to air/low. pop.;;Strontium;Elementary flows/Emission to air/low population density;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
strontium/emissions to air/low. pop., long-term/kg;ae2c3adf-7f7d-4973-a8e8-3fe1300f8183;1.0;Strontium;Emissions to air/low. pop., long-term;;Strontium;Elementary flows/Emission to air/low population density, long-term;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
strontium/emissions to soil//kg;4c0a6227-af22-45cb-b75b-b276ce0e4d47;1.0;Strontium;Emissions to soil/;;Strontium;Elementary flows/Emission to soil/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
strontium/emissions to soil/agricultural/kg;7f0873fe-731e-4b99-a384-17f0ad36a318;1.0;Strontium;Emissions to soil/agricultural;;Strontium;Elementary flows/Emission to soil/agricultural;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
strontium/emissions to soil/industrial/kg;ee018b5e-c9c3-486b-aeb4-ef045a4e3ccd;1.0;Strontium;Emissions to soil/industrial;;Strontium;Elementary flows/Emission to soil/industrial;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
strontium/emissions to water//kg;b26b758d-85cc-41b8-872c-3683caa638d1;1.0;Strontium;Emissions to water/;;Strontium;Elementary flows/Emission to water/unspecified;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
strontium/emissions to water/groundwater/kg;070f9c6e-584d-40ed-8b07-6b1f7f75dd3f;1.0;Strontium;Emissions to water/groundwater;;Strontium;Elementary flows/Emission to water/ground water;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
strontium/emissions to water/groundwater, long-term/kg;8f1b69d9-fc00-4b46-99f9-7a57fd71dad2;1.0;Strontium;Emissions to water/groundwater, long-term;;Strontium;Elementary flows/Emission to water/ground water, long-term;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
strontium/emissions to water/ocean/kg;836493d4-5c50-4713-b2a8-7979b830c1a5;1.0;Strontium;Emissions to water/ocean;;Strontium;Elementary flows/Emission to water/ocean;;;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;kg;kg;20aadc24-a391-41cf-b340-3e4529f44bde;kg;;;;;;
